;Tick;Base;sample_size_Open;mean_Open;std_Open;p1_Open;p5_Open;p10_Open;p25_Open;p50_Open;p75_Open;p90_Open;p95_Open;p99_Open;sample_size_High;mean_High;std_High;p1_High;p5_High;p10_High;p25_High;p50_High;p75_High;p90_High;p95_High;p99_High;sample_size_Low;mean_Low;std_Low;p1_Low;p5_Low;p10_Low;p25_Low;p50_Low;p75_Low;p90_Low;p95_Low;p99_Low;sample_size_Close;mean_Close;std_Close;p1_Close;p5_Close;p10_Close;p25_Close;p50_Close;p75_Close;p90_Close;p95_Close;p99_Close;sample_size_Volume;mean_Volume;std_Volume;p1_Volume;p5_Volume;p10_Volume;p25_Volume;p50_Volume;p75_Volume;p90_Volume;p95_Volume;p99_Volume;sample_size_N_trades;mean_N_trades;std_N_trades;p1_N_trades;p5_N_trades;p10_N_trades;p25_N_trades;p50_N_trades;p75_N_trades;p90_N_trades;p95_N_trades;p99_N_trades
NANOUSDT;NANO;USDT;2755.000000000000000;6.874281923774953;0.791052908112780;4.988580000000000;5.725289999999999;5.885620000000000;6.241050000000000;6.908300000000000;7.414600000000000;7.930240000000000;8.178730000000000;8.531134000000000;2755.000000000000000;6.924500000000000;0.804865722795671;5.061068000000000;5.768980000000000;5.917260000000000;6.274850000000000;6.971900000000000;7.475149999999999;7.990839999999999;8.260479999999999;8.687634000000001;2755.000000000000000;6.826634591651541;0.779842165880667;4.966182000000000;5.690280000000000;5.858220000000000;6.213900000000001;6.843300000000000;7.370600000000000;7.865820000000000;8.107430000000001;8.396784000000000;2755.000000000000000;6.875701451905626;0.793054705187958;4.984920000000000;5.729130000000000;5.884680000000000;6.241550000000000;6.913400000000000;7.416850000000000;7.932240000000000;8.190149999999999;8.535484000000000;2755.000000000000000;20098.487854809438431;25700.202368508416839;1858.595800000000054;3346.795000000000073;4523.594000000000051;7273.204999999999927;12685.510000000000218;22320.455000000001746;41590.230000000003201;61705.322999999960302;125076.429800000027171;2755.000000000000000;524.934664246823900;561.914853054558876;80.079999999999998;131.000000000000000;165.000000000000000;233.500000000000000;365.000000000000000;600.500000000000000;1001.000000000000000;1420.299999999999500;2930.060000000000400
NASBTC;NAS;BTC;2755.000000000000000;0.000012692849365;0.000001439478270;0.000009600000000;0.000010600000000;0.000010800000000;0.000011200000000;0.000013200000000;0.000014000000000;0.000014300000000;0.000014500000000;0.000015000000000;2755.000000000000000;0.000012757931034;0.000001450991801;0.000009700000000;0.000010600000000;0.000010900000000;0.000011300000000;0.000013300000000;0.000014000000000;0.000014400000000;0.000014700000000;0.000015100000000;2755.000000000000000;0.000012616842105;0.000001428872428;0.000009554000000;0.000010500000000;0.000010800000000;0.000011150000000;0.000013100000000;0.000013900000000;0.000014200000000;0.000014400000000;0.000014900000000;2755.000000000000000;0.000012691833031;0.000001440103122;0.000009600000000;0.000010600000000;0.000010800000000;0.000011200000000;0.000013200000000;0.000014000000000;0.000014300000000;0.000014500000000;0.000015000000000;2755.000000000000000;9587.586642468240825;28597.884148454861133;835.918999999999983;1073.660000000000082;1267.864000000000033;1810.849999999999909;4067.619999999999891;9366.700000000000728;19994.981999999999971;29036.201999999975669;93124.272400000132620;2755.000000000000000;45.451905626134298;38.112891710252178;9.539999999999999;18.000000000000000;21.000000000000000;27.000000000000000;37.000000000000000;52.000000000000000;75.000000000000000;97.000000000000000;172.300000000000182
NASETH;NAS;ETH;2755.000000000000000;0.000186001851180;0.000012886425849;0.000160632000000;0.000169000000000;0.000171900000000;0.000176000000000;0.000183000000000;0.000196000000000;0.000203060000000;0.000209000000000;0.000220000000000;2755.000000000000000;0.000186736261343;0.000013193634657;0.000161324000000;0.000169000000000;0.000172000000000;0.000176000000000;0.000184000000000;0.000196650000000;0.000204100000000;0.000210000000000;0.000222184000000;2755.000000000000000;0.000185261996370;0.000012703067509;0.000159400000000;0.000168000000000;0.000171000000000;0.000175100000000;0.000183000000000;0.000195000000000;0.000202320000000;0.000207790000000;0.000218446000000;2755.000000000000000;0.000185980871143;0.000012913856736;0.000160000000000;0.000169000000000;0.000171900000000;0.000176000000000;0.000183000000000;0.000196000000000;0.000203000000000;0.000209000000000;0.000220000000000;2755.000000000000000;4685.461687840289414;11326.939189593871561;753.793000000000006;1132.594000000000051;1312.213999999999942;1641.014999999999873;2388.269999999999982;4362.010000000000218;8563.655999999997221;14679.735999999997148;37136.308800000049814;2755.000000000000000;28.704900181488203;16.454535987763784;11.000000000000000;14.000000000000000;16.000000000000000;19.000000000000000;25.000000000000000;33.000000000000000;45.000000000000000;56.000000000000000;87.000000000000000
NAVBTC;NAV;BTC;2755.000000000000000;0.000009285807623;0.000001265707019;0.000007600800000;0.000007770000000;0.000007860000000;0.000008020000000;0.000009150000000;0.000010350000000;0.000011070000000;0.000011270000000;0.000011690000000;2755.000000000000000;0.000009328508167;0.000001288090748;0.000007640000000;0.000007797000000;0.000007880000000;0.000008040000000;0.000009180000000;0.000010400000000;0.000011110000000;0.000011350000000;0.000011830000000;2755.000000000000000;0.000009247009074;0.000001247343537;0.000007565400000;0.000007740000000;0.000007830000000;0.000008000000000;0.000009120000000;0.000010290000000;0.000011020000000;0.000011210000000;0.000011564600000;2755.000000000000000;0.000009286638838;0.000001266453997;0.000007605400000;0.000007770000000;0.000007860000000;0.000008020000000;0.000009150000000;0.000010350000000;0.000011070000000;0.000011270000000;0.000011690000000;2755.000000000000000;17702.334664246824104;46388.434795150162245;0.000000000000000;65.400000000000034;200.800000000000068;1032.500000000000000;4210.000000000000000;14737.500000000000000;39213.999999999992724;69525.299999999959255;236685.720000000088476;2755.000000000000000;65.529219600725952;156.117972050086621;0.000000000000000;2.000000000000000;3.000000000000000;8.500000000000000;23.000000000000000;59.000000000000000;146.000000000000000;250.299999999996970;725.380000000000109
NAVETH;NAV;ETH;2755.000000000000000;0.000137868529946;0.000025236279459;0.000107800000000;0.000110270000000;0.000111500000000;0.000115500000000;0.000123100000000;0.000159000000000;0.000176000000000;0.000179300000000;0.000186946000000;2755.000000000000000;0.000138348820327;0.000025507203236;0.000108000000000;0.000110400000000;0.000111640000000;0.000115700000000;0.000123500000000;0.000160150000000;0.000176900000000;0.000179900000000;0.000188046000000;2755.000000000000000;0.000137427549909;0.000024991784632;0.000107700000000;0.000110100000000;0.000111300000000;0.000115300000000;0.000122700000000;0.000158400000000;0.000175600000000;0.000178700000000;0.000185800000000;2755.000000000000000;0.000137865335753;0.000025244268722;0.000107900000000;0.000110300000000;0.000111400000000;0.000115400000000;0.000123100000000;0.000159300000000;0.000175900000000;0.000179200000000;0.000186900000000;2755.000000000000000;12285.684573502720013;82463.465072923980188;0.000000000000000;0.000000000000000;0.000000000000000;10.000000000000000;698.000000000000000;4855.500000000000000;14238.599999999994907;28539.799999999937427;255027.440000000118744;2755.000000000000000;13.373865698729585;57.865319939170334;0.000000000000000;0.000000000000000;0.000000000000000;1.000000000000000;3.000000000000000;10.000000000000000;23.000000000000000;40.000000000000000;181.840000000000117
NCASHETH;NCASH;ETH;2755.000000000000000;0.000001425023593;0.000000334506638;0.000000870000000;0.000000890000000;0.000000890000000;0.000000980000000;0.000001580000000;0.000001700000000;0.000001750000000;0.000001780000000;0.000001820000000;2755.000000000000000;0.000001432435572;0.000000335626811;0.000000880000000;0.000000890000000;0.000000900000000;0.000000990000000;0.000001580000000;0.000001710000000;0.000001760000000;0.000001790000000;0.000001830000000;2755.000000000000000;0.000001417139746;0.000000334490571;0.000000860000000;0.000000880000000;0.000000890000000;0.000000970000000;0.000001570000000;0.000001690000000;0.000001740000000;0.000001770000000;0.000001810000000;2755.000000000000000;0.000001424638838;0.000000334712118;0.000000870000000;0.000000880000000;0.000000890000000;0.000000980000000;0.000001570000000;0.000001700000000;0.000001750000000;0.000001780000000;0.000001820000000;2755.000000000000000;1132695.813793103443459;3017488.262934076599777;0.000000000000000;10233.899999999999636;25429.200000000008004;85193.500000000000000;285563.000000000000000;959618.000000000000000;2527843.600000000093132;4605687.199999998323619;13462063.700000016018748;2755.000000000000000;17.559709618874773;24.240498935942103;0.000000000000000;1.000000000000000;2.000000000000000;5.000000000000000;10.000000000000000;21.000000000000000;40.599999999999909;59.000000000000000;120.460000000000036
NEBLBTC;NEBL;BTC;2755.000000000000000;0.000042467869328;0.000005680045397;0.000034230000000;0.000035721000000;0.000038874000000;0.000039750000000;0.000040650000000;0.000043270000000;0.000049470000000;0.000055316000000;0.000064994600000;2755.000000000000000;0.000042668217786;0.000005830658489;0.000034310800000;0.000035864000000;0.000038940000000;0.000039860000000;0.000040760000000;0.000043525000000;0.000049750000000;0.000056000000000;0.000066587400000;2755.000000000000000;0.000042266315789;0.000005537528762;0.000034086200000;0.000035591000000;0.000038728000000;0.000039685000000;0.000040510000000;0.000043100000000;0.000049260000000;0.000055073000000;0.000064109400000;2755.000000000000000;0.000042463713249;0.000005682612424;0.000034200000000;0.000035700000000;0.000038870000000;0.000039760000000;0.000040660000000;0.000043280000000;0.000049440000000;0.000055258000000;0.000065000000000;2755.000000000000000;5363.703811252268679;24593.270453035638639;0.000000000000000;31.700000000000017;102.400000000000034;417.000000000000000;1518.000000000000000;4484.000000000000000;11022.599999999991269;18943.699999999971624;57474.720000000015716;2755.000000000000000;55.988747731397453;213.383587912156088;0.000000000000000;2.000000000000000;3.000000000000000;7.000000000000000;17.000000000000000;42.000000000000000;102.000000000000000;186.000000000000000;657.520000000000437
NEBLETH;NEBL;ETH;2755.000000000000000;0.000627565517241;0.000099382191243;0.000517000000000;0.000525000000000;0.000534000000000;0.000553000000000;0.000600000000000;0.000671000000000;0.000736000000000;0.000851300000000;0.000986220000000;2755.000000000000000;0.000629839927405;0.000101346986947;0.000518540000000;0.000526000000000;0.000534000000000;0.000554000000000;0.000601000000000;0.000673000000000;0.000740000000000;0.000857000000000;0.001010460000000;2755.000000000000000;0.000625105263158;0.000097303833977;0.000513540000000;0.000524000000000;0.000532000000000;0.000552000000000;0.000599000000000;0.000668000000000;0.000733000000000;0.000845000000000;0.000977380000000;2755.000000000000000;0.000627470780399;0.000099265437110;0.000518000000000;0.000525000000000;0.000534000000000;0.000553000000000;0.000600000000000;0.000670000000000;0.000737000000000;0.000851000000000;0.000992300000000;2755.000000000000000;1999.410098003629628;17501.793558983394178;0.000000000000000;0.000000000000000;0.000000000000000;10.005000000000001;133.520000000000010;682.889999999999986;2447.257999999999811;4618.071999999981017;21391.884600000063074;2755.000000000000000;11.238838475499092;39.015222699359605;0.000000000000000;0.000000000000000;0.000000000000000;1.000000000000000;4.000000000000000;10.000000000000000;22.000000000000000;37.000000000000000;115.000000000000000
NEOBNB;NEO;BNB;2754.000000000000000;0.145794444444444;0.011934993448991;0.122700000000000;0.131600000000000;0.134300000000000;0.136500000000000;0.142900000000000;0.157300000000000;0.164300000000000;0.166870000000000;0.169300000000000;2754.000000000000000;0.146134785766158;0.012080979599824;0.122800000000000;0.131765000000000;0.134400000000000;0.136800000000000;0.143300000000000;0.157775000000000;0.164800000000000;0.167500000000000;0.169947000000000;2754.000000000000000;0.145452795933188;0.011800638860383;0.122500000000000;0.131500000000000;0.134100000000000;0.136400000000000;0.142600000000000;0.156700000000000;0.163800000000000;0.166300000000000;0.168700000000000;2754.000000000000000;0.145780900508351;0.011921224357590;0.122700000000000;0.131600000000000;0.134200000000000;0.136600000000000;0.142900000000000;0.157300000000000;0.164200000000000;0.166700000000000;0.169247000000000;2754.000000000000000;80.910555555555533;200.096829065640549;0.000000000000000;0.390000000000000;1.453000000000000;6.747500000000000;30.370000000000001;85.592500000000001;196.639000000000038;308.078999999999951;771.069599999999014;2754.000000000000000;11.419389978213507;16.848405691801887;0.000000000000000;1.000000000000000;1.000000000000000;3.000000000000000;7.000000000000000;14.000000000000000;24.700000000000276;34.000000000000000;78.409999999999386
NEOBTC;NEO;BTC;2755.000000000000000;0.001406242468240;0.000131790693693;0.001130000000000;0.001235000000000;0.001246000000000;0.001270000000000;0.001439000000000;0.001532500000000;0.001570000000000;0.001583000000000;0.001620000000000;2755.000000000000000;0.001410986569873;0.000132903289625;0.001132540000000;0.001238000000000;0.001250000000000;0.001272000000000;0.001446000000000;0.001538000000000;0.001574600000000;0.001587000000000;0.001630460000000;2755.000000000000000;0.001401278765880;0.000130832967184;0.001125000000000;0.001232000000000;0.001242400000000;0.001266000000000;0.001432000000000;0.001524000000000;0.001565600000000;0.001579000000000;0.001610000000000;2755.000000000000000;0.001406056624319;0.000131897090676;0.001130000000000;0.001235000000000;0.001246000000000;0.001270000000000;0.001440000000000;0.001532000000000;0.001570000000000;0.001583000000000;0.001620000000000;2755.000000000000000;1360.477637023593161;2553.476374235593084;36.820799999999998;90.957999999999998;148.528000000000020;301.580000000000041;695.850000000000023;1522.750000000000000;2959.068000000000211;4380.617999999995845;9872.946400000013455;2755.000000000000000;176.811615245009079;224.535861854883848;25.000000000000000;38.000000000000000;46.000000000000000;71.000000000000000;119.000000000000000;205.000000000000000;340.599999999999909;473.899999999999181;938.299999999999955
NEOETH;NEO;ETH;2755.000000000000000;0.020630629401089;0.000929548819507;0.018873780000000;0.019299000000000;0.019407400000000;0.019869500000000;0.020572000000000;0.021349000000000;0.021838600000000;0.022172300000000;0.022700920000000;2755.000000000000000;0.020687392377495;0.000943755846576;0.018921080000000;0.019337700000000;0.019450400000000;0.019917000000000;0.020620000000000;0.021433500000000;0.021906000000000;0.022253900000000;0.022773600000000;2755.000000000000000;0.020572039201452;0.000921034465318;0.018830640000000;0.019245400000000;0.019357800000000;0.019810000000000;0.020521000000000;0.021286000000000;0.021766600000000;0.022106400000000;0.022604220000000;2755.000000000000000;0.020627021052632;0.000931811269531;0.018875540000000;0.019296800000000;0.019406400000000;0.019866000000000;0.020566000000000;0.021350000000000;0.021835000000000;0.022175600000000;0.022710000000000;2755.000000000000000;523.630039927404596;795.841377465102710;8.874799999999999;37.055999999999997;65.000000000000000;174.915000000000020;398.579999999999984;640.855000000000018;973.706000000000017;1264.524999999999181;3298.875400000001719;2755.000000000000000;52.029764065335762;44.818381467509539;3.000000000000000;7.000000000000000;10.000000000000000;20.000000000000000;41.000000000000000;78.000000000000000;99.000000000000000;118.000000000000000;180.760000000000190
NEOUSDC;;;2755.000000000000000;51.730483121597096;5.634536002841714;36.806379999999997;43.576500000000003;44.995199999999997;48.049500000000002;50.881999999999998;56.075000000000003;59.243000000000002;61.219299999999997;62.948419999999999;2755.000000000000000;51.817614156079856;5.673820218432037;36.876620000000003;43.611499999999999;45.003200000000000;48.084000000000003;51.034999999999997;56.093000000000004;59.381200000000000;61.392600000000002;63.176340000000003;2755.000000000000000;51.626956442831215;5.609078375363486;36.614400000000003;43.461199999999998;44.978999999999999;47.997500000000002;50.825000000000003;55.996499999999997;59.060200000000002;61.149299999999997;62.858820000000001;2755.000000000000000;51.716935753176045;5.638815297940996;36.644919999999999;43.527600000000007;44.991999999999997;48.052000000000000;50.890000000000001;56.036499999999997;59.176000000000002;61.212499999999991;62.958080000000002;2755.000000000000000;45.087018148820334;155.721777249021471;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3.138000000000000;29.281500000000001;109.197599999999966;223.243699999999876;592.004460000000108;2755.000000000000000;3.834119782214156;8.517840628950953;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1.000000000000000;4.000000000000000;9.000000000000000;15.000000000000000;35.000000000000000
NEOUSDT;NEO;USDT;2754.000000000000000;51.733271968046473;5.613579560231349;36.708370000000002;43.583550000000002;45.015300000000003;48.055500000000002;50.879500000000000;56.058999999999997;59.178700000000006;61.246699999999997;62.948429999999995;2754.000000000000000;52.031973129992735;5.673085688537465;36.993710000000000;43.895550000000000;45.216999999999999;48.295749999999998;51.176499999999997;56.382000000000005;59.606999999999999;61.571150000000003;63.470570000000002;2754.000000000000000;51.420745461147433;5.559860433056277;36.530900000000003;43.261800000000001;44.779600000000002;47.825249999999997;50.648000000000003;55.741500000000002;58.737400000000001;60.856650000000002;62.327499999999993;2754.000000000000000;51.729763253449534;5.623572519190234;36.640000000000001;43.566150000000000;45.020300000000006;48.058500000000002;50.876500000000000;56.068750000000001;59.183700000000002;61.271500000000003;62.972509999999993;2754.000000000000000;9443.435108206243967;11490.301776152804450;1276.869380000000092;1907.547749999999951;2384.386899999999969;3624.196750000000065;6102.034499999999753;10956.619249999999738;19352.414499999998952;27513.445749999995314;49182.812769999989541;2754.000000000000000;850.774509803921433;885.441052407101438;175.000000000000000;241.650000000000006;288.000000000000000;391.000000000000000;590.000000000000000;991.000000000000000;1632.400000000000318;2265.249999999998181;4114.339999999995598
NUBNB;NU;BNB;1688.000000000000000;0.000891714810427;0.000085340985379;0.000789548000000;0.000800805000000;0.000812600000000;0.000835875000000;0.000870400000000;0.000919900000000;0.000995530000000;0.001041380000000;0.001211453000000;1688.000000000000000;0.001478654976303;0.023797301115225;0.000792805000000;0.000804500000000;0.000814670000000;0.000838300000000;0.000877050000000;0.000928675000000;0.001007560000000;0.001072155000000;0.001273394000000;1688.000000000000000;0.000885165580569;0.000079125016604;0.000783318000000;0.000798800000000;0.000810700000000;0.000833025000000;0.000866100000000;0.000913025000000;0.000982330000000;0.001018300000000;0.001180003000000;1688.000000000000000;0.000891594312796;0.000085322736844;0.000789005000000;0.000800700000000;0.000812340000000;0.000835700000000;0.000870700000000;0.000920400000000;0.000995100000000;0.001040960000000;0.001216934000000;1688.000000000000000;18584.639810426535405;47426.752527354008635;0.000000000000000;70.000000000000000;387.000000000000000;1298.750000000000000;4203.500000000000000;14884.500000000000000;47867.300000000002910;80066.449999999982538;230916.769999999029096;1688.000000000000000;25.582938388625596;45.395382491564561;0.000000000000000;1.000000000000000;2.000000000000000;5.000000000000000;11.000000000000000;27.000000000000000;62.000000000000000;100.000000000000000;218.129999999999882
NUBTC;NU;BTC;1688.000000000000000;0.000008775000000;0.000001332150473;0.000007240000000;0.000007330000000;0.000007430000000;0.000007830000000;0.000008215000000;0.000009690000000;0.000010630000000;0.000011316500000;0.000012860800000;1688.000000000000000;0.000008853708531;0.000001402486279;0.000007260000000;0.000007350000000;0.000007477000000;0.000007870000000;0.000008270000000;0.000009780000000;0.000010810000000;0.000011456500000;0.000013404700000;1688.000000000000000;0.000008710254739;0.000001284504439;0.000007210000000;0.000007293500000;0.000007407000000;0.000007810000000;0.000008160000000;0.000009610000000;0.000010546000000;0.000011182500000;0.000012523900000;1688.000000000000000;0.000008774111374;0.000001332342587;0.000007230000000;0.000007330000000;0.000007440000000;0.000007840000000;0.000008220000000;0.000009692500000;0.000010643000000;0.000011316500000;0.000012850800000;1688.000000000000000;83027.365823459709645;214254.338801314093871;116.847000000000023;548.415000000000191;1468.936999999999898;5754.007499999999709;22284.220000000001164;68423.529999999998836;180457.698999999847729;359108.887499998614658;1083224.182199998293072;1688.000000000000000;90.389810426540308;209.805652995513952;1.000000000000000;4.000000000000000;7.000000000000000;13.000000000000000;29.000000000000000;74.000000000000000;200.199999999999790;380.649999999999920;967.899999999996453
NUBUSD;;;1688.000000000000000;0.319942061611374;0.046996426540729;0.247061000000000;0.266135000000000;0.275870000000000;0.288200000000000;0.308450000000000;0.337900000000000;0.382120000000000;0.423930000000000;0.477216000000000;1688.000000000000000;0.322923637440758;0.049804458671826;0.247087000000000;0.268500000000000;0.276540000000000;0.289300000000000;0.309800000000000;0.341650000000000;0.387720000000000;0.429125000000000;0.500000000000000;1688.000000000000000;0.317522334123223;0.045058875571574;0.246200000000000;0.264610000000000;0.274900000000000;0.287400000000000;0.306600000000000;0.334725000000000;0.377420000000000;0.415850000000000;0.465126000000000;1688.000000000000000;0.319896860189573;0.047035870609864;0.246735000000000;0.266505000000000;0.275880000000000;0.288400000000000;0.308300000000000;0.337425000000000;0.381450000000000;0.424000000000000;0.476781000000000;1688.000000000000000;98286.175947867290233;303020.786434959911276;0.000000000000000;354.950000000000102;889.700000000000045;3988.500000000000000;18029.500000000000000;67070.250000000000000;205839.299999999930151;424162.199999999837019;1396127.779999995604157;1688.000000000000000;161.037322274881518;436.776751303323977;0.000000000000000;2.000000000000000;5.000000000000000;14.000000000000000;41.000000000000000;119.000000000000000;315.899999999999864;765.649999999997135;2171.639999999996689
NULSBTC;NULS;BTC;2755.000000000000000;0.000014667927405;0.000001348718941;0.000012510000000;0.000012630000000;0.000012710000000;0.000013275000000;0.000015160000000;0.000015900000000;0.000016190000000;0.000016310000000;0.000016644600000;2755.000000000000000;0.000014726054446;0.000001364851363;0.000012540000000;0.000012660000000;0.000012740000000;0.000013305000000;0.000015240000000;0.000015970000000;0.000016250000000;0.000016373000000;0.000016710000000;2755.000000000000000;0.000014617586207;0.000001338521769;0.000012480000000;0.000012600000000;0.000012680000000;0.000013230000000;0.000015080000000;0.000015840000000;0.000016140000000;0.000016240000000;0.000016580000000;2755.000000000000000;0.000014667684211;0.000001348719932;0.000012510000000;0.000012630000000;0.000012710000000;0.000013275000000;0.000015160000000;0.000015900000000;0.000016190000000;0.000016310000000;0.000016644600000;2755.000000000000000;14576.212704174227838;53476.189752263504488;154.159999999999997;444.800000000000068;807.200000000000045;1863.500000000000000;4119.000000000000000;11191.500000000000000;28218.200000000000728;48714.599999999889405;186334.300000000046566;2755.000000000000000;91.777858439201438;211.022953181115838;4.000000000000000;10.000000000000000;14.000000000000000;24.000000000000000;46.000000000000000;95.500000000000000;184.000000000000000;279.599999999999454;803.540000000001896
NULSUSDT;NULS;USDT;2755.000000000000000;0.538943230490018;0.050577727002039;0.440624000000000;0.460200000000000;0.475280000000000;0.501900000000000;0.534100000000000;0.580100000000000;0.610900000000000;0.621930000000000;0.643922000000000;2755.000000000000000;0.541724718693285;0.050966741038362;0.444554000000000;0.462040000000000;0.477520000000000;0.504350000000000;0.537500000000000;0.583200000000000;0.613860000000000;0.625030000000000;0.647946000000000;2755.000000000000000;0.536301052631579;0.050297649319055;0.438808000000000;0.458470000000000;0.473040000000000;0.498700000000000;0.530100000000000;0.577750000000000;0.607860000000000;0.618600000000000;0.641438000000000;2755.000000000000000;0.538899092558984;0.050630494773322;0.441000000000000;0.460400000000000;0.475100000000000;0.502100000000000;0.534000000000000;0.580550000000000;0.611000000000000;0.621600000000000;0.644238000000000;2755.000000000000000;63637.139604355725169;349012.630545578023884;884.136599999999817;2667.577000000000226;4252.754000000000815;9386.364999999999782;20211.549999999999272;41677.845000000001164;85721.491999999954714;149536.441999999806285;741710.384600000921637;2755.000000000000000;159.305989110707799;494.603998614117756;9.000000000000000;17.000000000000000;25.000000000000000;43.500000000000000;78.000000000000000;140.000000000000000;258.000000000000000;400.000000000000000;1616.600000000000364
NUUSDT;NU;USDT;1688.000000000000000;0.319834834123223;0.046928911094724;0.247300000000000;0.266200000000000;0.275710000000000;0.288200000000000;0.308200000000000;0.337725000000000;0.382090000000000;0.423765000000000;0.477116000000000;1688.000000000000000;0.322946623222749;0.049440477525822;0.247574000000000;0.268870000000000;0.277500000000000;0.289400000000000;0.310000000000000;0.341350000000000;0.388030000000000;0.429065000000000;0.495630000000000;1688.000000000000000;0.317211611374408;0.045149192602572;0.246000000000000;0.264170000000000;0.274740000000000;0.287000000000000;0.306200000000000;0.334325000000000;0.377230000000000;0.414860000000000;0.464639000000000;1688.000000000000000;0.319749763033175;0.046962841895494;0.246861000000000;0.266335000000000;0.275540000000000;0.288200000000000;0.308250000000000;0.337325000000000;0.380950000000000;0.423800000000000;0.477129000000000;1688.000000000000000;457363.116113744094037;1437618.464927492663264;4160.180000000000291;12379.750000000003638;20351.599999999998545;46141.750000000000000;114691.500000000000000;298314.500000000000000;830389.000000000000000;1844073.749999989522621;6142437.969999984838068;1688.000000000000000;465.660545023696727;1447.929243400222731;9.000000000000000;18.000000000000000;25.000000000000000;42.000000000000000;105.000000000000000;278.000000000000000;904.000000000000000;2004.099999999998090;6590.369999999983520
NXSBTC;NXS;BTC;2755.000000000000000;0.000018650620690;0.000001148679292;0.000015965400000;0.000017150000000;0.000017320000000;0.000017840000000;0.000018710000000;0.000019280000000;0.000019906000000;0.000020343000000;0.000022793800000;2755.000000000000000;0.000018732994555;0.000001234428646;0.000015970000000;0.000017200000000;0.000017370000000;0.000017900000000;0.000018750000000;0.000019350000000;0.000020010000000;0.000020483000000;0.000023108400000;2755.000000000000000;0.000018576435572;0.000001116530340;0.000015955400000;0.000017140000000;0.000017300000000;0.000017800000000;0.000018620000000;0.000019190000000;0.000019796000000;0.000020183000000;0.000022619200000;2755.000000000000000;0.000018649637024;0.000001151584380;0.000015970000000;0.000017150000000;0.000017334000000;0.000017845000000;0.000018710000000;0.000019280000000;0.000019910000000;0.000020343000000;0.000022804600000;2755.000000000000000;11751.556079854808559;115874.660029623366427;0.000000000000000;12.000000000000000;71.000000000000000;421.000000000000000;1613.000000000000000;5254.000000000000000;16023.399999999990541;31526.199999999971624;131612.220000000263099;2755.000000000000000;50.672958257713248;585.191010228324785;0.000000000000000;1.000000000000000;2.000000000000000;5.000000000000000;13.000000000000000;30.000000000000000;72.000000000000000;126.000000000000000;567.740000000000691
OAXBTC;OAX;BTC;2755.000000000000000;0.000005007382940;0.000000970804862;0.000003680000000;0.000003830000000;0.000003890000000;0.000004100000000;0.000005040000000;0.000005610000000;0.000006070000000;0.000006700000000;0.000007904600000;2755.000000000000000;0.000005032653358;0.000001002707244;0.000003685400000;0.000003840000000;0.000003900000000;0.000004100000000;0.000005060000000;0.000005620000000;0.000006100000000;0.000006770000000;0.000007989200000;2755.000000000000000;0.000004982493648;0.000000949083380;0.000003665400000;0.000003810000000;0.000003880000000;0.000004090000000;0.000005020000000;0.000005590000000;0.000006030000000;0.000006633000000;0.000007808400000;2755.000000000000000;0.000005006315789;0.000000971850912;0.000003675400000;0.000003830000000;0.000003890000000;0.000004095000000;0.000005040000000;0.000005610000000;0.000006060000000;0.000006700000000;0.000007910000000;2755.000000000000000;71543.092196007259190;839202.111043795361184;0.000000000000000;58.000000000000000;361.399999999999977;2007.000000000000000;8143.000000000000000;24157.500000000000000;72050.799999999988358;132473.899999999906868;590631.680000000982545;2755.000000000000000;82.318693284936458;1077.551848868922661;0.000000000000000;1.000000000000000;2.000000000000000;6.000000000000000;19.000000000000000;50.000000000000000;114.000000000000000;183.299999999999670;756.620000000001710
OMGBTC;OMG;BTC;2755.000000000000000;0.000153043557169;0.000021318487611;0.000117600000000;0.000125700000000;0.000127300000000;0.000130600000000;0.000158400000000;0.000172000000000;0.000176900000000;0.000183330000000;0.000195546000000;2755.000000000000000;0.000153772522686;0.000021556177819;0.000118208000000;0.000126200000000;0.000127700000000;0.000131100000000;0.000159400000000;0.000172800000000;0.000178160000000;0.000184530000000;0.000196946000000;2755.000000000000000;0.000152338693285;0.000021068509933;0.000117254000000;0.000125200000000;0.000126940000000;0.000130200000000;0.000157300000000;0.000171200000000;0.000175800000000;0.000182200000000;0.000194246000000;2755.000000000000000;0.000153020326679;0.000021305172993;0.000117554000000;0.000125700000000;0.000127240000000;0.000130600000000;0.000158400000000;0.000172000000000;0.000176960000000;0.000183330000000;0.000195446000000;2755.000000000000000;10957.746145190560128;23540.427290868348791;367.293400000000020;808.637999999999806;1255.670000000000073;2441.474999999999909;5224.319999999999709;10832.540000000000873;22094.112000000000990;34754.867999999973108;109817.302600000140956;2755.000000000000000;186.162613430127038;296.303260521565676;23.000000000000000;37.000000000000000;47.000000000000000;71.000000000000000;110.000000000000000;195.500000000000000;357.199999999999818;522.299999999999727;1513.820000000000618
