1622820600000,0.00000053,0.00000053,0.00000052,0.00000052,78598.00000000,1622821499999,0.04088324,60,1228.00000000,0.00065084,0
1622821500000,0.00000052,0.00000052,0.00000052,0.00000052,42785.00000000,1622822399999,0.02224820,2,0.00000000,0.00000000,0
1622822400000,0.00000052,0.00000053,0.00000052,0.00000053,69537.00000000,1622823299999,0.03622537,5,6613.00000000,0.00350489,0
1622823300000,0.00000053,0.00000053,0.00000052,0.00000052,22036.00000000,1622824199999,0.01150258,8,4386.00000000,0.00232458,0
1622824200000,0.00000052,0.00000053,0.00000052,0.00000052,123856.00000000,1622825099999,0.06440872,7,360.00000000,0.00019080,0
1622825100000,0.00000052,0.00000054,0.00000051,0.00000054,1173681.00000000,1622825999999,0.61896052,115,948458.00000000,0.50232610,0
1622826000000,0.00000053,0.00000054,0.00000052,0.00000052,64821.00000000,1622826899999,0.03433134,6,1505.00000000,0.00081270,0
1622826900000,0.00000052,0.00000054,0.00000052,0.00000054,2660.00000000,1622827799999,0.00142168,3,1924.00000000,0.00103896,0
1622827800000,0.00000052,0.00000054,0.00000052,0.00000052,43393.00000000,1622828699999,0.02269720,13,6540.00000000,0.00353160,0
1622828700000,0.00000052,0.00000053,0.00000052,0.00000053,7802.00000000,1622829599999,0.00405949,10,245.00000000,0.00012985,0
1622829600000,0.00000052,0.00000053,0.00000052,0.00000052,13030.00000000,1622830499999,0.00678660,6,1100.00000000,0.00058300,0
1622830500000,0.00000052,0.00000053,0.00000052,0.00000053,25268.00000000,1622831399999,0.01334065,11,20129.00000000,0.01066837,0
1622831400000,0.00000052,0.00000054,0.00000052,0.00000054,154500.00000000,1622832299999,0.08290302,45,153993.00000000,0.08263938,0
1622832300000,0.00000054,0.00000054,0.00000052,0.00000052,140058.00000000,1622833199999,0.07453436,98,36152.00000000,0.01952208,0
1622833200000,0.00000054,0.00000054,0.00000052,0.00000054,74826.00000000,1622834099999,0.04037740,17,73394.00000000,0.03963276,0
1622834100000,0.00000054,0.00000054,0.00000053,0.00000053,41142.00000000,1622834999999,0.02216863,8,36337.00000000,0.01962198,0
1622835000000,0.00000054,0.00000054,0.00000054,0.00000054,4021.00000000,1622835899999,0.00217134,2,4021.00000000,0.00217134,0
1622835900000,0.00000053,0.00000054,0.00000052,0.00000054,105763.00000000,1622836799999,0.05578931,12,29402.00000000,0.01587708,0
1622836800000,0.00000053,0.00000054,0.00000053,0.00000053,38475.00000000,1622837699999,0.02039425,4,250.00000000,0.00013500,0
1622837700000,0.00000053,0.00000055,0.00000053,0.00000055,808971.00000000,1622838599999,0.44204720,128,808385.00000000,0.44173662,0
